用户码,裂变类型,是否转化,P_TR,P_TN,P_CR,P_CN,增量分数
28786,助力砍价,0,0.030638287,0.31333408,0.017395968,0.63863164,0.12510961
6538,无裂变页面,0,0.0306998,0.4763461,0.0026604193,0.49029368,0.11029899
33203,无裂变页面,0,0.22893557,0.28263968,0.053924546,0.43450025,0.67421204
11918,助力砍价,0,0.019806312,0.41144896,0.0068029976,0.5619417,0.06793147
35558,无裂变页面,0,0.16818085,0.444753,0.06804769,0.3190185,0.19716585
15719,无裂变页面,0,0.0797319,0.549189,0.0611712,0.30990794,-0.07614213
10436,无裂变页面,0,0.067679174,0.5067814,0.030294396,0.39524505,0.093245745
62909,无裂变页面,0,0.01726054,0.4014946,0.05002525,0.5312196,-0.089693904
57004,无裂变页面,0,0.03548788,0.28999746,0.015197973,0.6593167,0.17299789
21109,无裂变页面,0,0.12832399,0.24838908,0.10683942,0.51644754,0.3384566
43800,无裂变页面,0,0.09705742,0.27639532,0.059279226,0.5672681,0.33055916
61701,无裂变页面,0,0.080386825,0.5119491,0.040653776,0.36701033,0.07197565
55745,无裂变页面,0,0.042388678,0.4535205,0.12369415,0.38039672,-0.31980795
2825,助力砍价,0,0.0292094,0.46243984,0.023556408,0.4847944,0.026144445
22228,无裂变页面,0,0.048054583,0.42177704,0.04553088,0.48463744,0.032800734
50862,无裂变页面,0,0.11424411,0.32518953,0.09777597,0.46279034,0.17111358
5389,无裂变页面,0,0.054257575,0.4147771,0.015314352,0.515651,0.17367357
12075,助力砍价,0,0.072873145,0.42046157,0.029400077,0.4772652,0.17937756
17852,无裂变页面,0,0.07805029,0.40215963,0.02644355,0.49334648,0.2233203
59644,无裂变页面,0,0.12157183,0.34746993,0.054018073,0.47694018,0.31491
47426,无裂变页面,0,0.09853459,0.39904818,0.039111987,0.46330526,0.2403577
9036,无裂变页面,0,0.08393009,0.3492057,0.032991692,0.5338725,0.27114564
13158,助力砍价,0,0.088348314,0.3424967,0.050931957,0.51822305,0.23114258
48526,助力砍价,0,0.051266138,0.52445346,0.05504737,0.36923307,-0.08139163
14015,无裂变页面,0,0.038913894,0.49465045,0.0067388867,0.45969677,0.11696857
19808,助力砍价,0,0.08858517,0.32267147,0.040961552,0.5477818,0.29165322
3696,无裂变页面,0,0.032335173,0.5768897,0.01465106,0.37612408,0.03116721
42031,助力砍价,0,0.05986939,0.6699086,0.031294264,0.23892778,-0.06754315
42966,无裂变页面,0,0.09335532,0.41127446,0.042924892,0.45244533,0.19669104
3168,助力砍价,0,0.21535917,0.420398,0.050925132,0.31331772,0.39786685
39487,无裂变页面,0,0.14113364,0.5091829,0.043616835,0.30606663,0.18458134
2158,无裂变页面,0,0.11130162,0.40428,0.06509164,0.4193267,0.16301024
46859,助力砍价,1,0.12049545,0.2468777,0.11666474,0.5159621,0.28715762
3221,助力砍价,0,0.04151365,0.39253503,0.06972758,0.4962237,-0.055122733
34013,助力砍价,0,0.12980467,0.5451575,0.064067684,0.26097012,-0.009588838
18753,无裂变页面,0,0.4480334,0.16281751,0.019619448,0.36952966,1.3660833
55130,助力砍价,0,0.038791157,0.56639177,0.008235757,0.38658136,0.08647722
26029,无裂变页面,0,0.03777442,0.5047977,0.076237604,0.38119033,-0.19408953
11638,助力砍价,0,0.11245035,0.5274502,0.08100302,0.27909642,-0.098430455
53190,助力砍价,1,0.122243024,0.42608717,0.045999642,0.4056702,0.24218673
56740,助力砍价,0,0.08506026,0.38879514,0.09786535,0.42827928,-0.01299566
39,助力砍价,0,0.09085292,0.3262314,0.034595747,0.54831994,0.31695843
56537,无裂变页面,0,0.10083362,0.39917678,0.13970599,0.3602836,-0.15550947
32762,助力砍价,1,0.037983738,0.35392275,0.0148740215,0.5932195,0.14492065
23322,助力砍价,0,0.16335264,0.39576185,0.058799412,0.3820861,0.31759295
56796,助力砍价,1,0.09436192,0.36755645,0.092965156,0.44511652,0.063022494
16069,助力砍价,0,0.048374552,0.46797973,0.020069059,0.4635766,0.10437882
15103,助力砍价,0,0.05270274,0.5164416,0.008620219,0.4222355,0.14518541
62438,无裂变页面,0,0.13447203,0.48893872,0.033864953,0.34272435,0.2515567
61969,助力砍价,0,0.12694594,0.12212098,0.050984945,0.69994813,0.88358134
23537,无裂变页面,0,0.12525581,0.44012463,0.129155,0.30546454,-0.15125084
55665,助力砍价,0,0.065217316,0.51010615,0.026864022,0.39781252,0.10020012
34874,助力砍价,0,0.111560084,0.28622282,0.05758968,0.54462737,0.36965045
44717,助力砍价,0,0.06329436,0.46803123,0.053654324,0.41502008,0.009288728
15155,无裂变页面,0,0.036720593,0.58273387,0.009820935,0.37072456,0.06694275
39063,助力砍价,0,0.028178021,0.410688,0.051885743,0.5092482,-0.056518972
25828,无裂变页面,0,0.06871815,0.38711047,0.06890807,0.4752633,0.0482499
22635,助力砍价,0,0.1256848,0.28005448,0.26377547,0.3304853,-0.26820835
19866,助力砍价,0,0.061449297,0.39430764,0.022234129,0.5220089,0.1879515
53091,无裂变页面,0,0.29490888,0.29052043,0.040063176,0.3745075,0.8142206
23417,助力砍价,1,0.17880176,0.30473584,0.16509311,0.35136926,0.10023391
34255,无裂变页面,0,0.062464483,0.49401197,0.08005809,0.36346546,-0.13650948
61984,无裂变页面,0,0.093228824,0.4224331,0.03233595,0.45200217,0.22806263
50506,助力砍价,0,0.03283476,0.45966196,0.012086588,0.49541673,0.08570844
52256,助力砍价,0,0.05517056,0.3950124,0.03162839,0.51818866,0.13005227
691,助力砍价,0,0.03549089,0.44133165,0.015169071,0.5080084,0.09087592
60167,无裂变页面,0,0.08906326,0.46858302,0.026666585,0.41568717,0.19885886
25482,助力砍价,0,0.08867554,0.31919003,0.07720273,0.5149317,0.17406648
37134,无裂变页面,0,0.052929785,0.33645794,0.034055695,0.5765566,0.16031551
34852,助力砍价,0,0.035280805,0.4824111,0.009727956,0.4725802,0.09596121
45056,助力砍价,0,0.08118273,0.31000242,0.11212606,0.49668875,0.0467183
50577,助力砍价,0,0.10927963,0.357486,0.078694865,0.45453948,0.1730814
7707,无裂变页面,0,0.17855226,0.28256273,0.043615606,0.49526936,0.6125635
23325,助力砍价,0,0.032766532,0.41040254,0.03218003,0.5246509,0.032290936
51737,无裂变页面,0,0.13620232,0.3349024,0.069695204,0.45920005,0.31467515
17512,助力砍价,0,0.1168887,0.3638347,0.063702516,0.4555741,0.24095231
58433,无裂变页面,1,0.0687194,0.17272551,0.09024568,0.66830945,0.33129364
18611,助力砍价,0,0.13544044,0.2929372,0.14216891,0.4294535,0.13491887
25323,助力砍价,0,0.2352209,0.3956122,0.09764343,0.27152348,0.2167534
38421,助力砍价,0,0.09768676,0.32074344,0.038657416,0.54291236,0.3339786
1199,助力砍价,0,0.17832397,0.3862651,0.07551857,0.35989237,0.2848106
7625,无裂变页面,0,0.050443232,0.48405555,0.040308103,0.42519307,0.015568137
44850,无裂变页面,0,0.10725823,0.4315777,0.0687783,0.39238578,0.099829674
49096,无裂变页面,1,0.11477441,0.3784414,0.1001993,0.4065849,0.06998068
58175,无裂变页面,0,0.11599765,0.23162568,0.033292405,0.6190843,0.56531054
47831,无裂变页面,0,0.03693248,0.45473778,0.06884022,0.43948957,-0.12061602
59950,助力砍价,0,0.24503535,0.42906606,0.020602316,0.3052963,0.6005646
1399,助力砍价,0,0.12284155,0.37644234,0.030883677,0.46983248,0.36871296
47735,助力砍价,0,0.113647394,0.2981448,0.09329752,0.4949103,0.23473841
55493,无裂变页面,0,0.039542116,0.7194846,0.02731689,0.21365637,-0.122529745
39669,助力砍价,0,0.06312654,0.4260964,0.03506231,0.47571477,0.12077856
14320,无裂变页面,0,0.08867582,0.34560993,0.040724345,0.5249899,0.26440054
63158,无裂变页面,0,0.041294303,0.35215434,0.022275144,0.5842762,0.13646096
18670,无裂变页面,1,0.089586,0.49894923,0.04563506,0.36582968,0.08261949
32061,无裂变页面,0,0.13277574,0.37386534,0.052357644,0.44100133,0.31189156
46580,助力砍价,0,0.05866466,0.38456622,0.020154247,0.53661484,0.19231665
40986,助力砍价,0,0.11449598,0.47659507,0.0150763085,0.39383262,0.31366628
35070,助力砍价,0,0.032422625,0.38738412,0.015321156,0.5648721,0.101650655
45291,助力砍价,1,0.06284117,0.43077433,0.10007224,0.40631226,-0.14062619
27546,助力砍价,0,0.0647197,0.36370707,0.01689531,0.55467796,0.24300873
17384,无裂变页面,0,0.07553732,0.48672703,0.027915098,0.4098205,0.14114654
28575,助力砍价,0,0.063108794,0.4318183,0.017716212,0.48735666,0.18486947
42981,无裂变页面,0,0.030080432,0.3102088,0.10867076,0.55104,-0.15265644
41138,助力砍价,0,0.056739338,0.40949994,0.05408206,0.47967872,0.040746093
5280,无裂变页面,0,0.08774515,0.59333587,0.028363459,0.29055554,0.079791784
50127,无裂变页面,0,0.052433316,0.41693872,0.038439486,0.4921885,0.078535974
33220,助力砍价,0,0.05538186,0.2784848,0.0373023,0.628831,0.21976388
36951,助力砍价,0,0.059433814,0.38519347,0.08055324,0.47481948,-0.022744894
19729,无裂变页面,0,0.048466433,0.34296957,0.07255382,0.5360102,0.009191394
51006,无裂变页面,0,0.09596739,0.27549958,0.038516317,0.59001666,0.39413455
55532,助力砍价,0,0.060840983,0.28699476,0.027556634,0.6246076,0.26531762
36804,无裂变页面,0,0.043787826,0.41907492,0.057558876,0.4795784,-0.025112748
35862,助力砍价,0,0.051377334,0.36144644,0.04107467,0.54610157,0.10900104
49546,无裂变页面,0,0.13449903,0.57443964,0.069195114,0.22186616,-0.09603006
15069,无裂变页面,0,0.029650874,0.41921547,0.0125380065,0.5385956,0.08661544
45485,助力砍价,0,0.063048825,0.4139358,0.1338035,0.38921183,-0.2472977
36620,助力砍价,0,0.024349952,0.4258951,0.022138631,0.5276163,0.027623057
19389,助力砍价,0,0.031797793,0.46706164,0.019929036,0.48121157,0.047947347
16511,无裂变页面,0,0.12874453,0.2906632,0.07016531,0.510427,0.37223247
3072,无裂变页面,1,0.08961776,0.5117351,0.033002716,0.36564445,0.13248026
55065,助力砍价,0,0.057607617,0.65325284,0.007256752,0.28188273,0.111883044
39924,助力砍价,0,0.08160986,0.35230175,0.12229381,0.44379464,-0.05590713
23010,助力砍价,0,0.044636913,0.48860556,0.036586333,0.43017116,0.010648847
11289,助力砍价,1,0.088293105,0.51822376,0.045742083,0.347741,0.0586496
48982,助力砍价,0,0.039803922,0.51314425,0.024249483,0.42280236,0.03548354
23982,助力砍价,1,0.1433195,0.5029747,0.022962134,0.3307437,0.3136742
52533,助力砍价,0,0.07094952,0.37355608,0.045825224,0.5096692,0.15423995
47324,无裂变页面,1,0.105756305,0.39942896,0.031981453,0.46283323,0.2894168
44288,助力砍价,0,0.029005732,0.4581525,0.016392585,0.49644923,0.055152953
30365,助力砍价,0,0.29733786,0.23803909,0.062251505,0.4023716,0.84279513
35831,助力砍价,0,0.054952174,0.44566372,0.018581342,0.4808028,0.14512128
60827,助力砍价,1,0.11905233,0.4107554,0.06914589,0.40104643,0.15529966
32777,无裂变页面,0,0.04145072,0.5949962,0.05089055,0.3126625,-0.14970535
42534,助力砍价,0,0.12245135,0.37081847,0.13117185,0.37555835,-0.02123043
18300,助力砍价,0,0.05164477,0.5078756,0.005882017,0.43459758,0.15789634
5506,无裂变页面,0,0.22325723,0.26765788,0.09087624,0.41820866,0.55253744
61901,无裂变页面,0,0.029554604,0.5686977,0.019049805,0.38269788,0.003968537
27354,助力砍价,0,0.07084824,0.42921975,0.17902346,0.32090855,-0.43283677
13741,助力砍价,1,0.040734433,0.6214874,0.046547506,0.29123065,-0.15258646
6083,助力砍价,0,0.13965051,0.31805786,0.07259539,0.46969625,0.34248048
11411,无裂变页面,0,0.084959224,0.38097233,0.06691732,0.4671511,0.1140908
50923,无裂变页面,0,0.019747471,0.45538107,0.00980741,0.51506406,0.045754075
32408,无裂变页面,1,0.11963414,0.3668307,0.084922835,0.4286123,0.1611129
40328,无裂变页面,0,0.18029822,0.5408836,0.044403374,0.23441477,0.18149635
55128,助力砍价,0,0.06803748,0.4110007,0.0372527,0.48370916,0.1410436
35045,无裂变页面,0,0.10158622,0.4530945,0.004827809,0.44049144,0.3446048
57003,无裂变页面,0,0.1278019,0.35927007,0.12118891,0.3917392,0.052238613
46161,助力砍价,0,0.05851224,0.5064312,0.017204946,0.41785157,0.12805074
14764,助力砍价,0,0.019780628,0.5628196,0.002316988,0.41508278,0.05680269
19517,助力砍价,0,0.049919765,0.4665206,0.03730018,0.4462594,0.03904915
35853,助力砍价,0,0.0306648,0.43057942,0.06882484,0.46993092,-0.12252998
29021,助力砍价,1,0.19072637,0.44750127,0.07776767,0.2840047,0.16774908
59667,助力砍价,0,0.04463348,0.38342437,0.08386685,0.48807532,-0.08473086
5933,无裂变页面,0,0.044450883,0.50293535,0.09277987,0.3598339,-0.24756235
23845,无裂变页面,0,0.078928,0.43487442,0.040444028,0.44575357,0.14086229
53483,无裂变页面,0,0.09997153,0.4728318,0.04521094,0.38198575,0.13739729
19766,无裂变页面,0,0.07968775,0.44979498,0.055211797,0.4153055,0.06631678
29781,助力砍价,1,0.105574034,0.3625294,0.074947074,0.45694947,0.1692608
62763,助力砍价,0,0.040999573,0.5945037,0.00405223,0.3604445,0.10679567
26026,助力砍价,0,0.026447555,0.5251282,0.03390486,0.41451943,-0.055319548
11345,助力砍价,0,0.04482752,0.3580922,0.08931212,0.50776815,-0.07664949
8288,无裂变页面,0,0.076143615,0.48575962,0.06548233,0.37261447,-0.02791965
62814,无裂变页面,0,0.11133761,0.33555287,0.06650831,0.48660117,0.25778818
37159,助力砍价,0,0.11467679,0.33480424,0.09855709,0.4519619,0.15221155
18119,助力砍价,0,0.040758718,0.40893936,0.05249151,0.49781045,-0.009501934
38857,无裂变页面,0,0.043213356,0.51368225,0.017578231,0.4255262,0.07585251
57844,助力砍价,0,0.08237445,0.35933602,0.06278308,0.49550638,0.14806706
32910,助力砍价,0,0.12453312,0.26786643,0.045704167,0.56189626,0.48428452
51103,无裂变页面,0,0.091478355,0.3312853,0.033138234,0.5440981,0.3179468
40631,无裂变页面,0,0.008770979,0.41039708,0.003522375,0.57730955,0.029720664
51197,无裂变页面,0,0.07805029,0.40215963,0.02644355,0.49334648,0.2233203
57549,助力砍价,0,0.06921921,0.41508305,0.096200146,0.41949764,-0.08723605
55671,助力砍价,0,0.09440708,0.22757663,0.12988356,0.5481327,0.20328087
11242,助力砍价,0,0.086016685,0.34554502,0.14857219,0.41986606,-0.124108315
43855,无裂变页面,0,0.019177448,0.48356268,0.01132563,0.4859343,0.030739546
46233,无裂变页面,0,0.027363902,0.54683226,0.004893027,0.4209108,0.0723294
35083,无裂变页面,0,0.075501345,0.44263092,0.029434469,0.45243323,0.16926837
14761,助力砍价,0,0.056186244,0.4198702,0.031649124,0.4922944,0.115237474
56395,无裂变页面,0,0.0645961,0.42997697,0.081288815,0.42413816,-0.060444355
10596,助力砍价,0,0.06963153,0.443285,0.04889476,0.4381887,0.07074666
56520,无裂变页面,0,0.039754692,0.40380248,0.07918355,0.47725928,-0.10535234
19068,无裂变页面,0,0.10584393,0.3325709,0.087008014,0.47457716,0.17298245
16331,助力砍价,0,0.24710315,0.34244743,0.0540306,0.3564188,0.575001
1981,助力砍价,0,0.068052,0.46653956,0.037932906,0.42747554,0.09158522
62053,无裂变页面,1,0.13420197,0.40595135,0.023806762,0.43603987,0.3933611
62982,助力砍价,0,0.10927319,0.40101105,0.040178403,0.44953737,0.26419502
46912,无裂变页面,0,0.044499386,0.46227756,0.058422033,0.43480095,-0.06128186
29544,助力砍价,1,0.043316934,0.670636,0.023057945,0.2629891,-0.03987378
29186,助力砍价,0,0.088752456,0.38717532,0.062745325,0.4613269,0.13351303
46821,助力砍价,1,0.11525927,0.5738573,0.06667466,0.24420875,-0.09442359
53771,助力砍价,0,0.17823273,0.31290415,0.118861124,0.390002,0.25863305
16611,无裂变页面,1,0.06116838,0.27271974,0.018265624,0.6478462,0.31155795
22270,无裂变页面,0,0.051170833,0.4699452,0.061107796,0.41777614,-0.05881977
44109,无裂变页面,0,0.07372734,0.41401628,0.062006917,0.4502495,0.060226798
2493,助力砍价,0,0.17134427,0.3537298,0.040766913,0.43415898,0.48097098
33151,助力砍价,0,0.10162494,0.3724639,0.04916983,0.47674128,0.24172771
5258,无裂变页面,0,0.111434735,0.37522194,0.046105906,0.46723744,0.2783305
15922,无裂变页面,0,0.15367095,0.4359741,0.038896136,0.37145886,0.33165887
54636,无裂变页面,0,0.08793832,0.3858596,0.08468094,0.44152117,0.04934889
28071,助力砍价,0,0.09543042,0.3365406,0.083328895,0.4847001,0.14844054
39291,助力砍价,0,0.03401994,0.4117842,0.010932225,0.5432637,0.113170326
25571,无裂变页面,0,0.13201085,0.3093925,0.057109307,0.5014874,0.3936674
2758,助力砍价,0,0.107025966,0.4204069,0.054089494,0.41847762,0.17691952
34445,无裂变页面,0,0.09124444,0.29063165,0.042325452,0.57579845,0.34092647
44666,助力砍价,1,0.24697368,0.29439113,0.057694394,0.40094078,0.66081953
8739,无裂变页面,0,0.09750856,0.4185463,0.05052359,0.43342158,0.16910124
3431,无裂变页面,0,0.084088854,0.32176203,0.06912757,0.5250216,0.18168879
7848,助力砍价,1,0.05735968,0.4354613,0.028575946,0.478603,0.120095015
47605,无裂变页面,0,0.075417906,0.48203555,0.098174445,0.34437206,-0.17309958
63553,无裂变页面,0,0.024060048,0.4832613,0.01276132,0.47991738,0.043047488
2997,助力砍价,0,0.11828017,0.19629338,0.14074533,0.5446811,0.34132364
58516,助力砍价,0,0.08781958,0.37312666,0.024015857,0.5150379,0.29193676
83,助力砍价,0,0.035261024,0.5367402,0.019190606,0.4088082,0.03361404
3339,无裂变页面,0,0.07973707,0.4396931,0.06252078,0.41804907,0.046823144
13397,无裂变页面,1,0.15955587,0.25369748,0.16462716,0.4221195,0.21104147
34339,助力砍价,0,0.14503543,0.4165461,0.049971674,0.38844684,0.28856164
44808,无裂变页面,0,0.21706927,0.43813193,0.10393863,0.2408602,0.059709042
2141,助力砍价,0,0.08864208,0.36482608,0.029318588,0.5172132,0.28366214
35251,无裂变页面,0,0.10520704,0.37814957,0.078034565,0.4386088,0.13323563
36781,无裂变页面,0,0.090910666,0.3786044,0.048538253,0.48194665,0.20425761
6185,无裂变页面,0,0.09035873,0.33405688,0.038823653,0.53676075,0.29090136
10044,无裂变页面,0,0.09352427,0.3554836,0.045101494,0.5058906,0.25287175
17064,无裂变页面,0,0.054309018,0.40824288,0.015620433,0.5218277,0.17669535
8745,助力砍价,0,0.1116391,0.38255516,0.03591697,0.4698888,0.3097837
29796,助力砍价,1,0.12892553,0.15755402,0.14888062,0.56463987,0.4827552
46400,助力砍价,0,0.113233335,0.45997378,0.069133215,0.3576597,0.07112092
33429,无裂变页面,1,0.074867964,0.31725606,0.117208436,0.49066752,-0.0037741065
61190,助力砍价,1,0.16216983,0.2843591,0.043870024,0.509601,0.56783056
24086,助力砍价,0,0.04054199,0.44883198,0.021872215,0.48875377,0.08002108
57874,助力砍价,0,0.09022718,0.31601584,0.08417744,0.50957954,0.16066128
40092,无裂变页面,0,0.08460859,0.30347645,0.051365286,0.5605497,0.26814735
12262,无裂变页面,0,0.7715091,0.026706532,0.0040379777,0.19774635,1.8930618
333,无裂变页面,0,0.1126961,0.46918654,0.052177425,0.36593997,0.13776731
50027,无裂变页面,0,0.057677,0.42609316,0.03826057,0.47796926,0.09021723
44208,助力砍价,1,0.22217967,0.3622677,0.025997944,0.3895547,0.6351822
25357,无裂变页面,0,0.06404143,0.37732553,0.043546606,0.5150864,0.13429171
35411,无裂变页面,0,0.040550277,0.34238237,0.13946944,0.47759792,-0.24025148
43342,助力砍价,0,0.09602559,0.44562462,0.042477883,0.41587195,0.1692155
2793,助力砍价,0,0.06554549,0.5961448,0.012336831,0.3259729,0.12518322
